merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_raw,ticket_size_negative_flag,ticket_size_missing_flag,mcc_missing_flag,settlement_account_missing_flag,onboarding_date_missing_flag,merchant_suspended_flag,merchant_blocked_flag
MCH1438,Pandit-Menon,5999,Other,PARTNERSHIP,Bangalore,Karnataka,2023-11-22 00:00:00,ZQNR3407194415594,ACTIVE,409.59,mch1438,0,0,0,0,0,0,0
MCH3917,CHOWDHURY-PANDIT,,fashion,PRIVATE_LIMITED,Hyd,Telangana,2023-02-04 00:00:00,XXXX2174,INACTIVE,-445.99,MCH 3917,1,0,1,0,0,0,0
MCH7955,Sura Gr0up,5812,Food,individual,Amritsar,Punjab,,FIJI5501070753851,ACTIVE,833.11,MCH7955,0,0,0,0,1,0,0
MCH9125,Raghavan PLC,,Miscellaneous,individual,JPR,Rajasthan,2024-10-10 00:00:00,,ACTIVE,1723.08,MCH9125,0,0,1,1,0,0,0
MCH2111,Dubey-Oommen,7011,Hotels,individual,ludhiana,Punjab,2023-07-26 08:03:00,,ACTIVE,5111.16,MCH2111,0,0,0,1,0,0,0
MCH2370,Mutti-Sarma,5699,Fashion,INDIVIDUAL,Delhi,Delhi,2024-03-08 00:00:00,,ACTIVE,6053.56,MCH-2370,0,0,0,1,0,0,0
MCH2533,"Chhabra, Shah and Tella",5912,Medical,Sole Proprietor,JPR,Rajasthan,2025-05-03 00:00:00,,ACTIVE,2439.28,mch2533,0,0,0,1,0,0,0
MCH6019,Chatterjee Ltd,,Food,PRIVATE-LIMITED,Dilli,Delhi,2026-01-25 00:00:00,UFWO7733965180914,ACTIVE,100.27,MCH6019,0,0,1,0,0,0,0
MCH5477,Mahajan Ltd,5699,CLOTHS,individual,Bengaluru,Karnataka,2025-09-01 00:00:00,CBRP2025489889025,ACTIVE,3690.89,MCH 5477,0,0,0,0,0,0,0
MCH9460,"Oza, Balakrishnan and Kapoor",5942,Stationery,INDIVIDUAL,Madras,Tamil Nadu,,XXXX5842,ACTIVE,481.26,MCH 9460,0,0,0,0,1,0,0
MCH4077,"Khalsa, Jaggi and Bumb",5812,Restaurants,SOLE-PROPRIETOR,jaipur,Rajasthan,2023-10-26 00:00:00,,ACTIVE,583.76,MCH 4077,0,0,0,1,0,0,0
7737,"Sarma, Tripathi and Chandra",1310,transprt,Sole Proprietor,mumbai,Maharashtra,2023-09-19 00:00:00,9889598730,ACTIVE,-1625.72,7737,1,0,0,0,0,0,0
MCH7985,"Ba1ay, Mammen and Raman",5812,Restaurants,Partnership,LKO,Uttar Pradesh,2023-12-16 19:17:00,,ACTIVE,2429.67,MCH7985,0,0,0,1,0,0,0
MCH2299,Ahluwalia Inc,4131,TRAVEL,PARTNERSHIP,Ludhiana,Punjab,2024-12-02 23:31:00,,ACTIVE,2936.54,MCH2299,0,0,0,1,0,0,0
MCH2613,"Grewal, Gade and Bhattacharyya",4814,Mobile Recharge,private_limited,kolkata,West Bengal,2023-06-04 01:02:27,,HOLD,1066.15,MCH2613,0,0,0,1,0,0,0
MCH4424,"Date, Soman and Lall",5311,Department Store,Private Limited,chennai,Tamil Nadu,2024-02-01 22:21:10,GBLD6739471452450,ACTIVE,-410.17,MCH4424,1,0,0,0,0,0,0
MCH7353,"Tara, Rajag0pa1an and Ramanathan",5311,Department Store,partnership,mumbai,Maharashtra,2024-10-16 00:00:00,6926383860,ACTIVE,840.14,MCH7353,0,0,0,0,0,0,0
MCH3203,Randhawa-Pant,5311,Retail,PARTNERSHIP,jaipur,Rajasthan,2024-12-16 07:20:41,XXXX9443,ACTIVE,,MCH3203,0,1,0,0,0,0,0
MCH4669,"Sidhu, Subramanian and Chakraborty",7011,Hospitality,PRIVATE_LIMITED,Bangalore,Karnataka,2023-03-20 14:14:52,,ACTIVE,,MCH4669,0,1,0,1,0,0,0
MCH4478,Shenoy Inc,4131,Transport,PRIVATE_LIMITED,pune,Maharashtra,2024-04-19 20:17:16,,ACTIVE,3749.72,MCH4478,0,0,0,1,0,0,0
MCH8306,"Wason, Saraf and Dube",,Hospitality,partnership,BLR,Karnataka,2025-02-15 00:00:00,2587742511,ACTIVE,67.35,MCH8306,0,0,1,0,0,0,0
MCH2801,"Khurana, Oza and Divan",4814,Mobile Recharge,private_limited,New Delhi,Delhi,2025-10-14 00:00:00,,ACTIVE,406.76,MCH2801,0,0,0,1,0,0,0
MCH8972,VIG INC,5411,Grocery Stores,PARTNERSHIP,Calcutta,West Bengal,2024-08-17 00:00:00,,ACTIVE,835.08,MCH8972,0,0,0,1,0,0,0
MCH7982,De0 Ltd,5311,DEPT_STORE,PARTNERSHIP,LDH,Punjab,2023-01-14 04:48:22,KDBH6204467913349,ACTIVE,0.579,MCH 7982,0,0,0,0,0,0,0
MCH6069,Krish-Joshi,,Fashion,Private Limited,ASR,Punjab,2024-07-30 00:00:00,XXXX1701,ACTIVE,252.19,MCH6069,0,0,1,0,0,0,0
5488,Pradhan-Nagy,8140,TELECOM,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,,,ACTIVE,0.1893,5488,0,0,0,1,1,0,0
MCH6650,Reddy LLC,,GROCERY_STORE,sole_proprietor,Pune,Maharashtra,2024-02-28 00:00:00,XXXX5775,ACTIVE,3251.25,MCH6650,0,0,1,0,0,0,0
MCH4209,Bahri-Kari,4131,Bus/Taxi,INDIVIDUAL,JPR,Rajasthan,2025-12-29 00:00:00,,ACTIVE,1717.86,MCH4209,0,0,0,1,0,0,0
MCH8899,bedi and sons,5699,garments,private_limited,kolkata,West Bengal,2025-02-25 00:00:00,XXXX6442,SUSPENDED,,MCH8899,0,1,0,0,0,1,0
MCH6061,Anand-Savant,5411,GROCERY_STORE,SOLE-PROPRIETOR,amritsar,Punjab,2026-02-08 12:13:00,,ACTIVE,-625.71,MCH6061,1,0,0,1,0,0,0
MCH4587,Karnik and Sons,5311,retail,Partnership,jaipur,Rajasthan,2025-07-02 00:00:00,,INACTIVE,2493.1,MCH4587,0,0,0,1,0,0,0
MCH8467,"Tara, Nagi and Keer",,Grocery Stores,sole_proprietor,Chennai,Tamil Nadu,2024-06-08 00:00:00,YVFX0584692360896,INACTIVE,3292.09,MCH8467,0,0,1,0,0,0,0
MCH9196,"Dani, Palla and Ramachandran",7011,Hotels,sole_proprietor,Hyd,Telangana,2023-02-04 00:00:00,5171234438,ACTIVE,403.86,mch9196,0,0,0,0,0,0,0
MCH3669,"Dutta, Banerjee and Saini",5999,Misc Retail,Private Limited,lucknow,Uttar Pradesh,2024-09-03 00:00:00,9041253658,ACTIVE,2883.4,MCH3669,0,0,0,0,0,0,0
MCH9375,"Bhalla, Koshy and Sule",,Books,INDIVIDUAL,LDH,Punjab,2023-07-28 23:16:10,XXXX7795,INACTIVE,924.32,MCH9375,0,0,1,0,0,0,0
MCH7331,"Bakshi,PillaiandDhaliwal",5812,Restaurant,sole_proprietor,Lucknow,Uttar Pradesh,,2802277765,INACTIVE,490.55,MCH 7331,0,0,0,0,1,0,0
MCH5503,Suri Ltd,4131,transprt,private_limited,kolkata,West Bengal,2024-08-30 18:32:00,,ACTIVE,2446.68,MCH 5503,0,0,0,1,0,0,0
MCH3788,Kuruvilla Ltd,5411,Grocery Stores,sole_proprietor,Hyderabad,Telangana,2024-10-03 00:00:00,,ACTIVE,4329.09,MCH 3788,0,0,0,1,0,0,0
MCH9386,Shankar Ltd,1310,Transport,INDIVIDUAL,Amritsar,Punjab,2023-10-23 00:00:00,XXXX6796,ACTIVE,-252.98,MCH9386,1,0,0,0,0,0,0
MCH3856,"MUKHOPADHYAY, LOYAL AND PARSA",5812,eating place,SOLE-PROPRIETOR,New Delhi,Delhi,2024-10-12 00:00:00,,ACTIVE,9442.27,MCH-3856,0,0,0,1,0,0,0
MCH1679,"Chawla, Sura and Pal",1310,Bus/Taxi,Individual,LKO,Uttar Pradesh,2026-01-30 14:56:48,XXXX9878,SUSPENDED,0.103,MCH1679,0,0,0,0,0,1,0
MCH4716,Goda-Agate,5411,groceries,Sole Proprietor,Dilli,Delhi,2026-07-01 00:00:00,5226052062,ACTIVE,1438.61,mch4716,0,0,0,0,0,0,0
MCH3837,"Sankar, Dass and Sarna",7011,Hotel,SOLE-PROPRIETOR,LKO,Uttar Pradesh,2024-01-04 00:00:00,,ACTIVE,568.41,MCH3837,0,0,0,1,0,0,0
MCH9129,"sinha, chauhan and sathe",5411,Grocery,partnership,Calcutta,West Bengal,2025-07-06 00:00:00,VXNZ5598805748177,ACTIVE,914.12,MCH9129,0,0,0,0,0,0,0
MCH9234,"Jhaveri, Chandran and Shukla",7011,Hospitality,Partnership,Lucknow,Uttar Pradesh,2024-07-26 00:00:00,XXXX3221,ACTIVE,762.04,MCH9234,0,0,0,0,0,0,0
MCH7880,TIWARI-DUA,4131,Bus/Taxi,SOLE-PROPRIETOR,Ludhiana,Punjab,,XXXX1699,ACTIVE,12814.22,MCH7880,0,0,0,0,1,0,0
MCH5108,bora llc,5411,groceries,Private Limited,Jalandhar,Punjab,2025-03-16 12:39:17,DLNH5334244521006,ACTIVE,,MCH5108,0,1,0,0,0,0,0
MCH7983,Karpe-Raval,3110,DEPT_STORE,INDIVIDUAL,lucknow,Uttar Pradesh,2024-01-11 00:00:00,XXXX7464,ACTIVE,3843.3,MCH7983,0,0,0,0,0,0,0
MCH7096,Mukhopadhyay-Din,5812,FOOD_SERVICES,Private Limited,Delhi,Delhi,2023-09-21 00:00:00,8048297168,ACTIVE,616.51,MCH7096,0,0,0,0,0,0,0
MCH8325,Sarin Inc,9990,Miscellaneous,INDIVIDUAL,Amritsar,Punjab,2025-03-19 00:00:00,1450425498,ACTIVE,1640.03,MCH8325,0,0,0,0,0,0,0
MCH1744,"Mani, Tara and Mane",4131,TRAVEL,SOLE-PROPRIETOR,ludhiana,Punjab,2023-03-20 16:42:33,,INACTIVE,466.22,MCH1744,0,0,0,1,0,0,0
MCH2442,Gole PLC,5812,eating place,PARTNERSHIP,Mumbai,Maharashtra,2024-08-28 00:00:00,7767111670,ACTIVE,625.13,MCH2442,0,0,0,0,0,0,0
MCH9050,Bali Ltd,4131,Bus/Taxi,Individual,jalandhar,Punjab,2025-06-01 00:00:00,8040024958,SUSPENDED,847.23,MCH9050,0,0,0,0,0,1,0
MCH1211,"Munshi, Pai and Sibal",5311,Retail,SOLE_PROPRIETOR,delhi,Delhi,2023-01-04 00:00:00,NHYW6672789857023,ACTIVE,296.16,MCH1211,0,0,0,0,0,0,0
MCH7779,"Mane, Bassi and Samra",5699,Clothing,Partnership,LKO,Uttar Pradesh,2024-12-12 19:16:00,UAHK2726212156650,ACTIVE,,MCH7779,0,1,0,0,0,0,0
MCH7341,VARUGHESE INC,7011,HOTEL_LODGING,Partnership,kolkata,West Bengal,2023-04-24 02:30:00,,ACTIVE,-3711.54,MCH7341,1,0,0,1,0,0,0
MCH2636,Rau PLC,5311,Department Store,PARTNERSHIP,delhi,Delhi,2024-04-06 14:07:44,,ACTIVE,5739.27,MCH-2636,0,0,0,1,0,0,0
MCH5433,Subramanian PLC,5699,garments,partnership,LDH,Punjab,2024-06-07 19:30:00,XXXX5051,ACTIVE,673.68,MCH5433,0,0,0,0,0,0,0
MCH7127,"Chhabra, Dayal and Sood",5699,Apparel,individual,amritsar,Punjab,2024-06-05 00:00:00,7467986775,ACTIVE,0.1738,MCH7127,0,0,0,0,0,0,0
MCH6010,"Tak, Sani and Jaggi",5912,Pharmacies,individual,JPR,Rajasthan,2024-01-20 00:00:00,TXCH9949373918886,ACTIVE,1022.54,MCH6010,0,0,0,0,0,0,0
MCH3810,Mallick-Lall,5411,kirana,Private Limited,lucknow,Uttar Pradesh,2025-12-07 00:00:00,XXXX7137,SUSPENDED,630.92,MCH3810,0,0,0,0,0,1,0
MCH9478,"desai, borah and dugar",,Other,PRIVATE-LIMITED,Kolkata,West Bengal,,,BLOCKED,1333.54,MCH9478,0,0,1,1,1,0,1
MCH1856,"Sem, Dhawan and Bakshi",,groceries,SOLE_PROPRIETOR,Bangalore,Karnataka,2023-07-27 00:00:00,9292167540,INACTIVE,2232.22,MCH1856,0,0,1,0,0,0,0
MCH5741,Uppal Group,,Books,individual,Bombay,Maharashtra,2023-05-30 00:00:00,SZOY5586957641724,ACTIVE,,MCH5741,0,1,1,0,0,0,0
2551,Nagarajan and Sons,,FOOD_SERVICES,SOLE-PROPRIETOR,bengaluru,Karnataka,,NFIY9606847093350,ACTIVE,0.79,2551,0,0,1,0,1,0,0
MCH4934,Shroff Inc,5912,Pharmacy,PRIVATE-LIMITED,ASR,Punjab,2025-12-08 00:00:00,OBRZ2207838983000,ACTIVE,1471.24,mch4934,0,0,0,0,0,0,0
7586,"Hayer, Savant and Tiwari",5311,Department Store,partnership,Pune,Maharashtra,2024-03-31 00:00:00,ODJU9409130463225,ACTIVE,765.1,7586,0,0,0,0,0,0,0
MCH7202,UPPAL PLC,4131,Transportation,INDIVIDUAL,Jaipur,Rajasthan,2023-01-03 00:00:00,INKB4884883910397,INACTIVE,-1350.11,MCH7202,1,0,0,0,0,0,0
MCH1445,Wali PLC,5411,groceries,sole_proprietor,Hyd,Telangana,2023-11-09 17:23:59,8128323198,ACTIVE,0.12,MCH1445,0,0,0,0,0,0,0
MCH1551,malhotra-subramanian,5812,eating place,PARTNERSHIP,Pune,Maharashtra,2024-06-13 00:00:00,,ACTIVE,1909.07,MCH1551,0,0,0,1,0,0,0
MCH2356,"Vyas, Chhabra and Kala",,HOTEL_LODGING,PRIVATE-LIMITED,Chennai,Tamil Nadu,2024-08-07 00:00:00,,ACTIVE,2064.97,MCH2356,0,0,1,1,0,0,0
6090,Nigam-Balakrishnan,9420,Stationery,PARTNERSHIP,Jalandhar,Punjab,2024-07-14 00:00:00,KPZR0795458662994,ACTIVE,0.3151,6090,0,0,0,0,0,0,0
MCH9762,Kara LLC,5999,Retail Other,INDIVIDUAL,Dilli,Delhi,,9982880458,ACTIVE,413.17,MCH9762,0,0,0,0,1,0,0
MCH6603,Atwal PLC,7011,Hotels,SOLE-PROPRIETOR,Jaipur,Rajasthan,2024-08-20 00:00:00,GWCP5106034968553,ACTIVE,694.88,MCH6603,0,0,0,0,0,0,0
MCH9349,"Bhat, Suri and Khalsa",5999,Retail Other,INDIVIDUAL,HYDERABAD,Telangana,2023-07-15 00:00:00,7591595714,ACTIVE,2394.34,mch9349,0,0,0,0,0,0,0
MCH6176,"TANDON, BADAL AND NATARAJAN",4131,TRAVEL,PRIVATE_LIMITED,Hyderabad,Telangana,2025-10-12 00:00:00,XXXX9488,ACTIVE,2925.84,MCH6176,0,0,0,0,0,0,0
MCH4685,Mukhopadhyay-Cheema,,books,private_limited,Chennai,Tamil Nadu,2023-07-22 11:31:48,3857368814,SUSPENDED,,MCH4685,0,1,1,0,0,1,0
MCH2738,Yadav Group,5999,Other,Individual,pune,Maharashtra,2024-11-03 22:47:58,8802607832,ACTIVE,1282.34,MCH2738,0,0,0,0,0,0,0
MCH2981,Sami-Sura,5942,stationery,individual,Kolkata,West Bengal,2023-01-27 00:00:00,,ACTIVE,512.85,MCH2981,0,0,0,1,0,0,0
MCH1168,"Seshadri, Borah and Sachdeva",,chemist,Individual,Pune,Maharashtra,2026-01-04 03:19:25,CWXA5916653675162,ACTIVE,4780.41,MCH-1168,0,0,1,0,0,0,0
MCH4475,"Ray, Kulkarni and Suresh",5311,dept_store,PRIVATE_LIMITED,Ludhiana,Punjab,2024-03-03 00:00:00,XXXX5127,ACTIVE,3417.23,MCH 4475,0,0,0,0,0,0,0
MCH5308,Shukla-Trivedi,,Food,individual,jaipur,Rajasthan,2025-06-11 00:00:00,7037226511,ACTIVE,,MCH5308,0,1,1,0,0,0,0
MCH5780,Oak-Mody,5999,Retail Other,partnership,Pune,Maharashtra,2023-02-07 00:00:00,XXXX4121,INACTIVE,,MCH5780,0,1,0,0,0,0,0
MCH7679,"Bal, Ganesh and Malhotra",5942,Stationery,PRIVATE-LIMITED,MUMBAI,Maharashtra,2025-12-15 23:24:32,OOXS0496924835573,ACTIVE,3308.0,mch7679,0,0,0,0,0,0,0
MCH3725,Puri PLC,5812,Restaurants,Sole Proprietor,Amritsar,Punjab,2023-01-23 00:00:00,XXXX0142,ACTIVE,0.6457,MCH3725,0,0,0,0,0,0,0
MCH9338,D’Alia-Mitter,,Books,Partnership,mumbai,Maharashtra,2025-01-07 00:00:00,,ACTIVE,604.36,MCH9338,0,0,1,1,0,0,0
MCH9586,Ghose PLC,7011,Hotels,PRIVATE_LIMITED,Chennai,Tamil Nadu,2023-03-30 00:00:00,,ACTIVE,2522.89,MCH9586,0,0,0,1,0,0,0
MCH7282,chopra llc,5411,kirana,PARTNERSHIP,amritsar,Punjab,2025-12-14 09:02:00,XXXX9513,ACTIVE,0.1111,MCH7282,0,0,0,0,0,0,0
2274,D’Alia Group,4131,transprt,sole_proprietor,LDH,Punjab,2024-04-26 00:00:00,VFBL8074058900545,SUSPENDED,,2274,0,1,0,0,0,1,0
MCH8639,Samra-Behl,7011,Hospitality,PRIVATE-LIMITED,bengaluru,Karnataka,2024-06-30 11:58:00,,INACTIVE,2557.45,MCH8639,0,0,0,1,0,0,0
MCH9410,Sagar-Chawla,5699,Fashion,INDIVIDUAL,jalandhar,Punjab,2026-01-24 00:00:00,XXXX0534,ACTIVE,0.82,MCH9410,0,0,0,0,0,0,0
MCH4168,"Chad, Dyal and Golla",5999,Retail Other,PARTNERSHIP,pune,Maharashtra,2023-06-10 10:22:54,XXXX8341,ACTIVE,1194.41,MCH4168,0,0,0,0,0,0,0
MCH5660,Goda-Goda,8120,Restaurants,PARTNERSHIP,ludhiana,Punjab,,XXXX9971,ACTIVE,-1213.87,MCH 5660,1,0,0,0,1,0,0
MCH6612,sule-pillay,5812,Restaurant,partnership,pune,Maharashtra,2025-09-09 00:00:00,ATSN3885757440400,ACTIVE,2010.07,MCH6612,0,0,0,0,0,0,0
MCH1250,Ben-Thaman,5411,GROCERY_STORE,SOLE_PROPRIETOR,bengaluru,Karnataka,,BWCW6486975518274,SUSPENDED,1524.37,MCH1250,0,0,0,0,1,1,0
MCH6748,Sathe Inc,5411,Grocery Stores,SOLE_PROPRIETOR,kolkata,West Bengal,2023-05-07 00:00:00,,INACTIVE,1451.17,MCH6748,0,0,0,1,0,0,0
MCH3595,"SRIVASTAVA, MERCHANT AND KOTA",5311,Retail,PRIVATE-LIMITED,ludhiana,Punjab,2025-01-03 13:32:00,3018831600,INACTIVE,0.1153,mch3595,0,0,0,0,0,0,0
MCH5736,Agate LLC,4131,transprt,SOLE-PROPRIETOR,delhi,Delhi,2023-04-16 00:00:00,XXXX7731,ACTIVE,3557.14,MCH5736,0,0,0,0,0,0,0
MCH1646,Golla and Sons,,groceries,INDIVIDUAL,MUMBAI,Maharashtra,2024-09-23 00:00:00,,INACTIVE,-790.28,MCH1646,1,0,1,1,0,0,0
MCH1618,Muni Ltd,5812,Restaurant,Individual,delhi,Delhi,2023-11-01 18:31:16,,ACTIVE,1051.73,MCH-1618,0,0,0,1,0,0,0
MCH8421,"Wali, Chowdhury and Barman",5812,Restaurant,Private Limited,Bengaluru,Karnataka,2023-10-08 02:41:00,7007867420,ACTIVE,966.94,MCH-8421,0,0,0,0,0,0,0
MCH6446,upadhyay-upadhyay,5812,eating place,PARTNERSHIP,jalandhar,Punjab,2024-12-05 15:55:00,,ACTIVE,-2923.06,MCH6446,1,0,0,1,0,0,0
MCH8164,"Devan, Basu and Buch",5812,Food,private_limited,delhi,Delhi,2023-04-26 00:00:00,KRTZ4526793978232,ACTIVE,3036.35,MCH 8164,0,0,0,0,0,0,0
MCH2786,Gola Inc,5699,Clothing,PARTNERSHIP,Chennai,Tamil Nadu,2024-12-19 14:34:15,XXXX8423,ACTIVE,576.47,MCH 2786,0,0,0,0,0,0,0
MCH9861,"Mukherjee, Murthy and Jani",4131,Transport,PRIVATE-LIMITED,ludhiana,Punjab,2025-06-22 00:00:00,,ACTIVE,719.77,MCH 9861,0,0,0,1,0,0,0
MCH4624,"krishnamurthy, mandal and luthra",5999,Miscellaneous,Individual,Chennai,Tamil Nadu,2025-06-08 00:00:00,5143404041,ACTIVE,784.01,MCH4624,0,0,0,0,0,0,0
MCH1323,DHAR AND SONS,5942,Books,Partnership,Amritsar,Punjab,,BGGB6995281283064,ACTIVE,-3792.9,MCH1323,1,0,0,0,1,0,0
MCH6291,Sheth-Anne,5311,Retail,partnership,Delhi,Delhi,2025-10-15 00:00:00,5416820526,SUSPENDED,-2021.5,MCH 6291,1,0,0,0,0,1,0
MCH7355,"rastogi, ahluwalia and tata",5311,DEPT_STORE,PRIVATE-LIMITED,mumbai,Maharashtra,,XJBM2228557617179,ACTIVE,0.2172,MCH7355,0,0,0,0,1,0,0
MCH7244,Nadig-Kata,,Transport,PARTNERSHIP,Bangalore,Karnataka,2024-08-02 04:15:28,1173278568,ACTIVE,1686.67,MCH7244,0,0,1,0,0,0,0
MCH2202,"dass, vala and goda",9120,Pharmacy,private_limited,Hyd,Telangana,2023-06-19 00:00:00,EGTB4563622891580,HOLD,-1191.83,MCH2202,1,0,0,0,0,0,0
MCH4651,Bhat-Kamdar,9990,Other,Sole Proprietor,Hyd,Telangana,2024-06-05 00:00:00,9030856078,ACTIVE,718.3,MCH4651,0,0,0,0,0,0,0
MCH8014,Mukherjee Inc,5912,Pharmacies,SOLE-PROPRIETOR,jaipur,Rajasthan,2026-01-25 00:00:00,,ACTIVE,702.0,MCH8014,0,0,0,1,0,0,0
MCH3726,Varughese PLC,4814,phone service,INDIVIDUAL,Lucknow,Uttar Pradesh,2024-11-13 08:40:19,,ACTIVE,3572.06,MCH3726,0,0,0,1,0,0,0
MCH1147,Dayal-Sabharwal,4814,phone service,Individual,Kolkata,West Bengal,2023-11-23 00:00:00,XXXX2380,INACTIVE,939.97,MCH1147,0,0,0,0,0,0,0
MCH6205,Munshi Inc,4814,Telecom,sole_proprietor,LDH,Punjab,2026-01-01 00:00:00,JWPM8696907638772,ACTIVE,230.73,MCH6205,0,0,0,0,0,0,0
MCH5103,"MORAR, KANNAN AND PUROHIT",7011,Hotel,Individual,LKO,Uttar Pradesh,2023-12-11 00:00:00,8919993904,SUSPENDED,,MCH 5103,0,1,0,0,0,1,0
MCH6474,Dewan-Khatri,,Transportation,PARTNERSHIP,lucknow,Uttar Pradesh,2023-02-09 22:28:51,,ACTIVE,-231.31,MCH6474,1,0,1,1,0,0,0
MCH1001,Anand-Kothari,,kirana,Partnership,pune,Maharashtra,2026-02-17 06:54:00,7962506762,ACTIVE,332.55,MCH 1001,0,0,1,0,0,0,0
MCH8805,bose inc,5699,CLOTHS,Individual,LDH,Punjab,2024-07-10 00:00:00,,ACTIVE,6022.98,MCH-8805,0,0,0,1,0,0,0
MCH6507,"Ba1akrishnan, Shr0ff and Tank",4131,Bus/Taxi,individual,ludhiana,Punjab,2024-10-28 12:41:00,XEKQ6062690527278,ACTIVE,1269.14,MCH6507,0,0,0,0,0,0,0
MCH2710,Kohli Group,5699,Apparel,Partnership,New Delhi,Delhi,2025-05-29 00:00:00,,ACTIVE,0.2106,MCH 2710,0,0,0,1,0,0,0
MCH2841,"Memon, Samra and Rajagopal",5942,Book Store,SOLE-PROPRIETOR,MUMBAI,Maharashtra,2024-06-13 00:00:00,,ACTIVE,,MCH2841,0,1,0,1,0,0,0
MCH6105,upadhyay plc,7011,hotels,Sole Proprietor,Calcutta,West Bengal,2024-02-07 00:26:26,,SUSPENDED,527.81,MCH-6105,0,0,0,1,0,1,0
MCH6365,Bora-Sood,5311,Department Stores,Individual,Pune,Maharashtra,2025-06-28 00:00:00,,ACTIVE,-3013.41,MCH6365,1,0,0,1,0,0,0
MCH3459,Nagi-Saini,4814,TELECOM,sole_proprietor,HYDERABAD,Telangana,2023-09-03 00:00:00,CIPH7138178222112,ACTIVE,2617.26,MCH3459,0,0,0,0,0,0,0
MCH2310,Raj Ltd,5411,Grocery Stores,PARTNERSHIP,JPR,Rajasthan,2026-02-13 22:28:00,,INACTIVE,681.98,MCH2310,0,0,0,1,0,0,0
MCH9429,Varghese-Mitter,7011,Hotel,partnership,Hyd,Telangana,2024-12-16 00:00:00,ICYM9819940442894,ACTIVE,1566.55,MCH9429,0,0,0,0,0,0,0
MCH9148,Venkatesh and Sons,7011,Hospitality,SOLE-PROPRIETOR,Hyderabad,Telangana,2023-07-16 21:32:00,XXXX2774,ACTIVE,0.503,MCH-9148,0,0,0,0,0,0,0
MCH6388,Raval-Cherian,,Restaurant,PARTNERSHIP,Mumbay,Maharashtra,2023-11-15 00:49:17,,ACTIVE,2297.8,MCH6388,0,0,1,1,0,0,0
MCH2600,Prabhakar and Sons,5699,Fashion,PARTNERSHIP,kolkata,West Bengal,2024-12-17 20:12:43,1873277155,ACTIVE,-1712.51,MCH2600,1,0,0,0,0,0,0
MCH1079,Sharaf and Sons,,Mobile Recharge,Sole Proprietor,Poona,Maharashtra,2023-10-20 00:00:00,,ACTIVE,455.39,MCH1079,0,0,1,1,0,0,0
MCH7047,BATTA-BHAVSAR,4814,phone service,INDIVIDUAL,Lucknow,Uttar Pradesh,,DJKB0646172113081,ACTIVE,691.03,MCH7047,0,0,0,0,1,0,0
MCH7028,"Mohanty, Ray and Prabhu",5942,Books,Individual,Hyd,Telangana,2024-03-22 00:00:00,,ACTIVE,0.174,MCH7028,0,0,0,1,0,0,0
MCH5050,Subramanian-Dua,5942,Book Store,PARTNERSHIP,pune,Maharashtra,2025-08-28 14:42:57,,ACTIVE,0.1506,MCH5050,0,0,0,1,0,0,0
MCH1516,LOYAL AND SONS,5999,Misc Retail,Private Limited,LDH,Punjab,2023-01-12 14:16:00,XXXX1307,ACTIVE,1471.99,MCH1516,0,0,0,0,0,0,0
MCH4223,"Bajwa, Khurana and Sinha",,retail,SOLE_PROPRIETOR,bengaluru,Karnataka,2025-03-15 00:00:00,,INACTIVE,585.1,MCH4223,0,0,1,1,0,0,0
MCH2907,VARUGHESE-MANI,9120,MEDICAL_STORE,Sole Proprietor,Chennai,Tamil Nadu,2023-04-25 00:00:00,,ACTIVE,0.1106,MCH-2907,0,0,0,1,0,0,0
MCH4508,Prakash Ltd,8120,eating place,Private Limited,MUMBAI,Maharashtra,2023-12-12 16:42:00,9822144537,HOLD,1744.61,MCH4508,0,0,0,0,0,0,0
MCH1168,"Dugal, Thaker and Rana",5699,Apparel,PARTNERSHIP,Hyd,Telangana,2023-04-28 00:00:00,ZVAL3726006910876,INACTIVE,900.21,MCH1168,0,0,0,0,0,0,0
MCH4627,Barman-Kashyap,5699,CLOTHS,PARTNERSHIP,pune,Maharashtra,2026-01-10 00:00:00,,ACTIVE,1852.01,MCH4627,0,0,0,1,0,0,0
MCH2197,Palan-Bhatti,5311,Department Stores,partnership,DELHI,Delhi,,YPNI1403413664050,ACTIVE,2800.25,MCH2197,0,0,0,0,1,0,0
MCH5447,Ram-Shetty,,HOTEL_LODGING,PARTNERSHIP,Bangalore,Karnataka,2023-03-11 00:00:00,,ACTIVE,-606.16,MCH5447,1,0,1,1,0,0,0
MCH4992,VISWANATHAN-PANDEY,7011,HOTEL_LODGING,INDIVIDUAL,jalandhar,Punjab,2024-02-19 00:00:00,,SUSPENDED,918.79,MCH4992,0,0,0,1,0,1,0
MCH6513,"Krishna, Deshpande and Kar",5311,DEPT_STORE,INDIVIDUAL,Bombay,Maharashtra,2025-08-13 00:00:00,XXXX3471,ACTIVE,2622.03,MCH6513,0,0,0,0,0,0,0
MCH4998,"Sura, Kanda and Chopra",5411,Grocery Stores,partnership,Pune,Maharashtra,2023-12-11 21:39:11,6601172673,INACTIVE,-2782.68,MCH 4998,1,0,0,0,0,0,0
